paperID,author,col3,col4
CCS_12_70,Christian Kreibich,81100045545,International Computer Science Institute; Berkeley,60033286,
CCS_12_70,Geoffrey M. Voelker,81336493853,University of California; San Diego; La Jolla,60030612,
CCS_12_70,Stefan Savage,81100570405,University of California; San Diego; La Jolla,60030612,
CCS_12_71,Jason Crampton,81453612638,Royal Holloway; University of London; Egham; United Kingdom,60020595,
CCS_12_71,Gregory Gutin,81501646377,Royal Holloway; University of London; Egham; United Kingdom,60020595,
CCS_12_71,Anders Yeo,81100426392,University of Johannesburg; Johannesburg; South Africa,60000717,
CCS_12_72,Kai Engelhardt,81100303158,The University of New South Wales; Sydney; NSW 2052; Australia,60028333,
CCS_12_72,Ron van der Meyden,81100285277,The University of New South Wales; Sydney; NSW 2052; Australia,60028333,
CCS_12_72,Chenyi Zhang,81324495310,The University of Queensland; Brisbane; QLD 4072; Australia,60031004,
CCS_12_73,Scott Moore,81490671608,Harvard University,60009982,
CCS_12_73,Aslan Askarov,81331488167,Harvard University,60009982,
CCS_12_73,Stephen Chong,81548379256,Harvard University,60009982,
CCS_12_74,Mads Dam,81100374153,KTH Royal Institute of Technology; Stockholm; Sweden,60002014,
CCS_12_74,Gurvan Le Guernic,81372591560,KTH Royal Institute of Technology; Stockholm; Sweden,60002014,
CCS_12_74,Andreas Lundblad,81442615149,KTH Royal Institute of Technology; Stockholm; Sweden,60002014,
CCS_12_75,Ghassan O. Karame,81335492790,NEC Laboratories Europe; Heidelberg; Germany,60078342,
CCS_12_75,Elli Androulaki,81384596445,ETH Zurich; Zuerich; Switzerland,60025858,
CCS_12_75,Srdjan Capkun,81100396056,ETH Zurich; Zuerich; Switzerland,60025858,
CCS_12_76,Veronique Cortier,81100618459,CNRS; Loria; UMR 7503; Vandoeuvre-les-Nancy; F-54506; France,60008134,
CCS_12_76,Graham Steel,81342512522,INRIA; Paris; France,60013373,
CCS_12_76,Cyrille Wiedling,81502804968,CNRS; Loria; UMR 7503; Vandoeuvre-les-Nancy; F-54506; France,60008134,
CCS_12_77,Man Ho Au,81332488484,University of Wollongong; Wollongong; Australia,60011664,
CCS_12_77,Apu Kapadia,81100481887,Indiana University; Bloomington; IN; USA,60021121,
CCS_12_78,David Bernhard,81488664004,University of Bristol; Bristol; United Kingdom,60020650,
CCS_12_78,Veronique Cortier,81100618459,CNRS Loria; Vandoeuvre-les-Nancy; France,60028850,
CCS_12_78,Olivier Pereira,81100146921,Universite Catholique de Louvain; Louvain-la-Neuve; Belgium,60000874,
CCS_12_78,Bogdan Warinschi,81100564484,University of Bristol; Bristol; United Kingdom,60020650,
CCS_12_79,Dominique Schroeder,81418594107,University of Maryland; Saarbruecken; Germany,60020304,
CCS_12_79,Heike Schroeder,81549556256,CASED; Darmstadt; Germany,,
CCS_12_80,Seny Kamara,81100486886,Microsoft Research; Redmond; WA; USA,60021726,
CCS_12_80,Charalampos Papamanthou,81100171688,UC Berkeley; Berkeley,60025038,
CCS_12_80,Tom Roeder,81331503153,Microsoft Research; Redmond; WA; USA,60021726,
CCS_12_81,Peter Williams,81406595501,Stony Brook University; USA,60026415,
CCS_12_81,Radu Sion,81100430518,Stony Brook University; USA,60026415,
CCS_12_81,Alin Tomescu,81548375956,Stony Brook University; USA,60026415,
CCS_08_1,Chris Kanich,81361609694,UC San Diego; San Diego,60030612,
CCS_08_1,Christian Kreibich,81100045545,International Computer Science Institute; Berkeley,60033286,
CCS_08_1,Kirill Levchenko,81100324756,UC San Diego; San Diego,60030612,
CCS_08_1,Brandon Enright,81361607499,UC San Diego; San Diego,60030612,
CCS_08_1,Geoffrey M. Voelker,81336493853,UC San Diego; San Diego,60030612,
CCS_08_1,Vern Paxson,81100467798,International Computer Science Institute; Berkeley,60033286,
CCS_08_1,Stefan Savage,81100570405,UC San Diego; San Diego,60030612,
CCS_08_2,Aurelien Francillon,81310487427,INRIA Rhone-Alpes; Montbonnot; France,60012278,
CCS_08_2,Claude Castelluccia,81100498683,INRIA Rhone-Alpes; Montbonnot; France,60012278,
CCS_08_3,Erik Buchanan,81381592224,University of California; San Diego; La Jolla,60030612,
CCS_08_3,Ryan Roemer,81381610399,University of California; San Diego; La Jolla,60030612,
CCS_08_3,Hovav Shacham,81100234228,University of California; San Diego; La Jolla,60030612,
CCS_08_3,Stefan Savage,81100570405,University of California; San Diego; La Jolla,60030612,
CCS_08_4,Walter Chang,81381600799,The University of Texas at Austin; Austin; TX; USA,60013372,
CCS_08_4,Brandon Streiff,81381608102,The University of Texas at Austin; Austin; TX; USA,60013372,
CCS_08_4,Calvin Lin,81451598438,The University of Texas at Austin; Austin; TX; USA,60013372,
CCS_08_5,Artem Dinaburg,81381609054,Georgia Institute of Technology,60019647,
CCS_08_5,Paul Royal,81317499679,Damballa; Georgia Institute of Technology,60019647,
CCS_08_5,Monirul I. Sharif,81341496688,Georgia Institute of Technology,60019647,
CCS_08_5,Wenke Lee,81381593761,Damballa; Georgia Institute of Technology,60019647,
CCS_08_6,Diptikalyan Saha,81538923456,Motorola India Research Lab; Bangalore; India,60099660,
CCS_08_7,Adam Barth,81100581817,Stanford University,60012708,
CCS_08_7,Collin Jackson,81314482863,Stanford University,60012708,
CCS_08_7,John C. Mitchell,81338490160,Stanford University,60012708,
CCS_08_8,Terri Oda,81381591979,Carleton University; Ottawa; ON; Canada,60017592,
CCS_08_8,Glenn Wurster,81100258342,Carleton University; Ottawa; ON; Canada,60017592,
CCS_08_8,Paul C. van Oorschot,81315492402,Carleton University; Ottawa; ON; Canada,60017592,
CCS_08_8,Anil Somayaji,81100260751,Carleton University; Ottawa; ON; Canada,60017592,
CCS_08_9,Steven Crites,81330489560,University of California; Davis; Davis,60014439,
CCS_08_9,Francis Hsu,81100320770,University of California; Davis; Davis,60014439,
CCS_08_9,Hao Chen,81350589220,University of California; Davis; Davis,60014439,
CCS_08_10,Hubert Comon-Lundh,81100638693,AIST and ENS Cachan; Tokyo; Japan,60024621,
CCS_08_10,Veronique Cortier,81100618459,LORIA; CNRS & INRIA; Nancy; France,60028850,
CCS_08_11,Cas J. F. Cremers,81350574493,ETH Zurich,60025858,
CCS_08_12,Ralf Kusters,81100580536,Universitaet Triery,,
CCS_08_12,Tomasz Truderung,81100009592,Universitaet Triery,,
CCS_08_13,Peter Williams,81406595501,Stony Brook University; USA,60026415,
CCS_08_13,Radu Sion,81100430518,Stony Brook University; USA,60026415,
CCS_08_13,Bogdan Carbunar,81100458690,Motorola Labs; Schaumburg; IL; USA,60024590,
CCS_08_14,Kasper Bonne Rasmussen,81336492382,ETH Zurich,60025858,
CCS_08_14,Srdjan Capkun,81100396056,ETH Zurich,60025858,
CCS_08_15,Matthew Finifter,81381609499,University of California; Berkeley; Berkeley,60025038,
CCS_08_15,Adrian Mettler,81381591556,University of California; Berkeley; Berkeley,60025038,
CCS_08_15,Naveen Sastry,81100216936,University of California; Berkeley; Berkeley,60025038,
CCS_08_15,David A. Wagner,81406593711,University of California; Berkeley; Berkeley,60025038,
CCS_08_16,Mudhakar Srivatsa,81100653443,IBM T. John Watson Research Center,60017366,
CCS_08_16,Shane Balfe,81351596061,Royal Holloway; University of London; Egham; United Kingdom,60020595,
CCS_08_16,Kenneth G. Paterson,81100274117,Royal Holloway; University of London; Egham; United Kingdom,60020595,
CCS_08_16,Pankaj Rohatgi,81100626734,IBM T. John Watson Research Center,60017366,
CCS_08_17,Hitesh Ballani,81100036310,Cornell University; Ithaca; NY; USA,60007776,
CCS_08_17,Paul Francis,81100150092,Cornell University; Ithaca; NY; USA,60007776,
CCS_08_18,Maxim Raya,81100140172,EPFL; Lausanne; Switzerland,60028186,
CCS_08_18,Mohammad Hossein Manshaei,81100424979,EPFL; Lausanne; Switzerland,60028186,
CCS_08_18,Mark Felegyhazi,81100633585,UC Berkeley; Berkeley; USA,60025038,
CCS_08_18,Jean-Pierre Hubaux,81100583009,EPFL; Lausanne; Switzerland,60028186,
CCS_08_19,David Dagon,81100007290,Georgia Institute of Technology,60019647,
CCS_08_19,Manos Antonakakis,81381610154,Georgia Institute of Technology,60019647,
CCS_08_19,Paul A. Vixie,81100588951,Internet Systems Consortium; Redwood City,,
CCS_08_19,Tatuya Jinmei,81332506737,Internet Systems Consortium; Redwood City,,
CCS_08_19,Wenke Lee,81381593761,Georgia Institute of Technology,60019647,
CCS_08_20,Arnar Birgisson,81381610997,Reykjavik University; Reykjavik; Iceland,60071140,
CCS_08_20,Mohan Dhawan,81381591637,Rutgers University; Piscataway,60030623,
CCS_08_20,Ulfar Erlingsson,81100067935,Reykjavik University; Reykjavik; Iceland,60071140,
CCS_08_20,Vinod Ganapathy,81309482663,Rutgers University; Piscataway,60030623,
CCS_08_20,Liviu Iftode,81100300273,Rutgers University; Piscataway,60030623,
CCS_08_21,Lucas Ballard,81100634737,Google; Inc. ; Mountain View,60006191,
CCS_08_21,Seny Kamara,81100486886,Microsoft Research; Redmond; WA; USA,60021726,
CCS_08_21,Fabian Monrose,81100391351,University of North Carolina at Chapel Hill; Chapel Hill; NC; USA,60025111,
CCS_08_21,Michael K. Reiter,81387594159,University of North Carolina at Chapel Hill; Chapel Hill; NC; USA,60025111,
CCS_08_22,Rui Wang,81381592966,Indiana University at Bloomington; Bloomington; IN; USA,60021121,
CCS_08_22,XiaoFeng Wang,81372591949,Indiana University at Bloomington; Bloomington; IN; USA,60021121,
CCS_08_22,Kehuan Zhang,81381593157,Hunan University; Changsha; China,60032356,
CCS_08_22,Zhuowei Li,81319496349,Microsoft; Richmond; VA; USA,60026532,
CCS_08_23,Assaf Ben-David,81381604352,The Hebrew University; Jerusalem; Israel,60007903,
CCS_08_23,Noam Nisan,81100515690,The Hebrew University; Jerusalem; Israel,60007903,
CCS_08_23,Benny Pinkas,81100516131,University of Haifa; Haifa; Israel,60002999,
CCS_08_24,Prateek Mittal,81375616228,University of Illinois at Urbana-Champaign,60000745,
CCS_08_24,Nikita Borisov,81100136331,University of Illinois at Urbana-Champaign,60000745,
CCS_08_25,Jaeyeon Jung,81381591375,Intel Research; Seattle; WA; USA,60074754,
CCS_08_25,Anmol Sheth,81100632023,Intel Research; Seattle; WA; USA,60074754,
CCS_08_25,Ben Greenstein,81100210712,Intel Research; Seattle; WA; USA,60074754,
CCS_08_25,David Wetherall,81100082633,Intel Research; Seattle; WA; USA,60074754,
CCS_08_25,Gabriel Maganis,81381611077,University of Washington; Seattle; WA; USA,60015481,
CCS_08_25,Tadayoshi Kohno,81100058677,University of Washington; Seattle; WA; USA,60015481,
CCS_08_26,Lars E. Olson,81339520233,University of Illinois at Urbana-Champaign,60000745,
CCS_08_26,Carl A. Gunter,81100274423,University of Illinois at Urbana-Champaign,60000745,
CCS_08_26,P. Madhusudan,81100489757,University of Illinois at Urbana-Champaign,60000745,
CCS_08_27,Mario Frank,81435597522,ETH Zurich,60025858,
CCS_08_27,David Basin,81100431853,ETH Zurich,60025858,
CCS_08_27,Joachim M. Buhmann,81331489168,ETH Zurich,60025858,
CCS_08_28,Sabrina De Capitani Di Vimercati,81100142780,Universita' di Milano; Crema (CR); Italy,60030318,
CCS_08_28,Sara Foresti,81339499404,Universita' di Milano; Crema (CR); Italy,60030318,
CCS_08_28,Sushil Jajodia,81100609407,George Mason University ,60018319,
CCS_08_28,Stefano Paraboschi,81100004747,Universita' di Bergamo; Dalmine (BG); Italy,60005254,
CCS_08_28,Pierangela Samarati,81100191823,Universita' di Milano; Crema (CR); Italy,60030318,
CCS_08_29,Wei Wang,81496643658,National University of Singapore; Singapore; Singapore,60017161,
CCS_08_29,Mehul Motani,81100216771,National University of Singapore; Singapore; Singapore,60017161,
CCS_08_29,Vikram Srinivasan,81100407023,Bell Labs Research; India; Bangalore; India,60081331,
CCS_08_30,Patrick P. Tsang,81331505554,Dartmouth College; Hanover; NH; USA,60010756,
CCS_08_30,Man Ho Au,81332488484,University of Wollongong; Wollongong; Australia,60011664,
CCS_08_30,Apu Kapadia,81100481887,Dartmouth College; Hanover; NH; USA,60010756,
CCS_08_30,Sean W. Smith,81100076992,Dartmouth College; Hanover; NH; USA,60010756,
CCS_08_31,Jan Camenisch,81100546436,IBM Research; Ruschlikon; Switzerland,60029158,
CCS_08_31,Thomas Gross,81332502168,IBM Research; Ruschlikon; Switzerland,60029158,
CCS_08_32,Michael Backes,81100093619,Saarland University; MPI-SWS; Saarbruecken; Germany,60033241,
CCS_08_32,Catalin Hritcu,81384610090,Saarland University; Saarbruecken; Germany,60033241,
CCS_08_32,Matteo Maffei,81100268848,Saarland University; Saarbruecken; Germany,60033241,
CCS_08_33,Judicael Courant,81100598577,Universite Grenoble 1; CNRS; Verimag; Grenoble; France,60029514,
CCS_08_33,Marion Daubignard,81381606240,Universite Grenoble 1; CNRS; Verimag; Grenoble; France,60029514,
CCS_08_33,Cristian Ene,81100333999,Universite Grenoble 1; CNRS; Verimag; Grenoble; France,60029514,
CCS_08_33,Pascal Lafourcade,81325488741,Universite Grenoble 1; CNRS; Verimag; Grenoble; France,60029514,
CCS_08_33,Yassine Lakhnech,81100193756,Universite Grenoble 1; CNRS; Verimag; Grenoble; France,60029514,
CCS_08_34,Avik Chaudhuri,81309507612,University of California; Santa Cruz; Santa Cruz,60024941,
CCS_08_34,Prasad Naldurg,81100178108,Microsoft Research India; Bangalore; India,60098465,
CCS_08_34,Sriram K. Rajamani,81100468626,Microsoft Research India; Bangalore; India,60098465,
CCS_08_34,G. Ramalingam,81100519054,Microsoft Research India; Bangalore; India,60098465,
CCS_08_34,Lakshmisubrahmanyam Velaga,81381606399,Indian Institute of Management; Bangalore; India,60071271,
CCS_08_35,Weidong Cui,81309513030,Microsoft Research; Redmond; WA; USA,60021726,
CCS_08_35,Marcus Peinado,81100612582,Microsoft Corporation; Redmond; WA; USA,60026532,
CCS_08_35,Karl Chen,81331489994,University of California; Berkeley,60025038,
CCS_08_35,Helen Jia Wang,81350588643,Microsoft Research; Redmond; WA; USA,60021726,
CCS_08_35,Luis Irun-Briz,81100466946,Microsoft Corporation; Redmond; WA; USA,60026532,
CCS_08_36,Kevin R. B. Butler,81319489523,Pennsylvania State University; University Park; PA; USA,60001439,
CCS_08_36,Stephen McLaughlin,81100335221,Pennsylvania State University; University Park; PA; USA,60001439,
CCS_08_36,Patrick D. McDaniel,81100363624,Pennsylvania State University; University Park; PA; USA,60001439,
CCS_08_37,Alexandra Boldyreva,81100411349,Georgia Institute of Technology,60019647,
CCS_08_37,Vipul Goyal,81319492474,University of California at Los Angeles; Los Angeles,60027550,
CCS_08_37,Virendra Kumar,81331496974,Georgia Institute of Technology,60019647,
CCS_08_38,Vipul Goyal,81319492474,University of California - Los Angeles,60027550,
CCS_08_38,Steve Lu,81381598404,University of California - Los Angeles,60027550,
CCS_08_38,Amit Sahai,81100132310,University of California - Los Angeles,60027550,
CCS_08_38,Brent R. Waters,81319503857,University of Texas at Austin; Austin; TX; USA,60013372,
CCS_08_39,Charalampos Papamanthou,81100171688,Brown University; Providence; RI; USA,60011460,
CCS_08_39,Roberto Tamassia,81100005178,Brown University; Providence; RI; USA,60011460,
CCS_08_39,Nikos Triandopoulos,81381593303,University of Aarhus; Aarhus; Denmark,60029616,
CCS_08_40,Ali Bagherzandi,81381606942,University of California at Irvine,60007278,
CCS_08_40,Jung-Hee Cheon,81100075160,Seoul National University; Seoul; South Korea,60013682,
CCS_08_40,Stanisllaw Jarecki,81100245650,University of California at Irvine,60007278,
CCS_08_41,Karthikeyan Bhargavan,81100070918,Microsoft Research; Cambridge; United Kingdom,60098463,
CCS_08_41,Cedric Fournet,81100547450,Microsoft Research; Cambridge; United Kingdom,60098463,
CCS_08_41,Ricardo Corin,81381594823,MSR-INRIA Joint Centre; Orsay; France,,
CCS_08_41,Eugen Zalinescu,81381607902,MSR-INRIA Joint Centre; Orsay; France,,
CCS_08_42,Benjamin Laxton,81381610854,UCSD; San Diego,60030612,
CCS_08_42,Kai Wang,81381591868,UCSD; San Diego,60030612,
CCS_08_42,Stefan Savage,81100570405,UCSD; San Diego,60030612,
CCS_08_43,Alexei Czeskis,81381605379,University of Washignton; Seattle; WA; USA,60015481,
CCS_08_43,Karl Koscher,81332509529,University of Washington; Seattle; WA; USA,60015481,
CCS_08_43,Joshua R. Smith,81100084682,Intel Research Seattle; Seattle; WA; USA,60074754,
CCS_08_43,Tadayoshi Kohno,81100058677,University of Washington; Seattle; WA; USA,60015481,
CCS_08_44,Carmit Hazay,81335491617,Bar-Ilan University; Ramat Gan; Israel,60002765,
CCS_08_44,Yehuda Lindell,81100595891,Bar-Ilan University; Ramat Gan; Israel,60002765,
CCS_08_45,Dan Boneh,81100047204,Stanford University,60012708,
CCS_08_45,Moni Naor,81100319011,Weizmann Institute; Rehovot; Israel,60017563,
CCS_08_46,Benoit Libert,81100518237,Universite Catholique de Louvain; Louvain-la-Neuve; Belgium,60000874,
CCS_08_46,Damien Vergnaud,81381599349,Ecole Normale Superieure; Paris; France,60000179,
CCS_08_47,Haowen Chan,81100177121,Carnegie Mellon University,60027950,
CCS_08_47,Adrian Perrig,81100500202,Carnegie Mellon University,60027950,
CCS_08_48,Philippe Golle,81100462814,Palo Alto Research Center,60028487,
CCS_08_49,Jeff Yan,81335499925,Newcastle University; Newcastle upon Tyne; United Kingdom,60006222,
CCS_08_49,Ahmad Salah El Ahmad,81381601585,Newcastle University; Newcastle upon Tyne; United Kingdom,60006222,
CCS_08_50,Ellick M. Chan,81100177408,University of Illinois at Urbana-Champaign,60000745,
CCS_08_50,Jeffrey C. Carlyle,81335488702,University of Illinois at Urbana-Champaign,60000745,
CCS_08_50,Francis M. David,81100044253,University of Illinois at Urbana-Champaign,60000745,
CCS_08_50,Reza Farivar,81100497203,University of Illinois at Urbana-Champaign,60000745,
CCS_08_50,Roy H. Campbell,81100212328,University of Illinois at Urbana-Champaign,60000745,
CCS_08_51,Justin Cappos,81309505686,University of Arizona; Tucson; AZ; USA,60010065,
CCS_08_51,Justin Samuel,81381592757,University of Arizona; Tucson; AZ; USA,60010065,
CCS_08_51,Scott Baker,81100251185,University of Arizona; Tucson; AZ; USA,60010065,
CCS_08_51,John H. Hartman,81452611604,University of Arizona; Tucson; AZ; USA,60010065,
CCS_05_1,Changhua He,81309502661,Stanford University; Stanford; CA,60012708,
CCS_05_1,Mukund Sundararajan,81331505089,Stanford University; Stanford; CA,60012708,
CCS_05_1,Anupam Datta,81100068571,Stanford University; Stanford; CA,60012708,
CCS_05_1,Ante Derek,81100302486,Stanford University; Stanford; CA,60012708,
CCS_05_1,John C. Mitchell,81338490160,Stanford University; Stanford; CA,60012708,
CCS_05_2,Mathieu Baudet,81435594711,LSV -- CNRS & INRIA Futurs Projet SECSI & ENS Cachan; Cedex; France,60025177,
CCS_05_3,Peeter Laud,81100361595,Tartu University; Tartu; Estonia,60068856,
CCS_05_4,Keith Irwin,81309503640,North Carolina State University; Raleigh; NC,60004923,
